,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6,BP_7,BP_8,BP_9,BP_10,BP_11,BP_12,BP_13,BP_14,BP_15,BP_16,BP_17,BP_18,BP_19,BP_20,BP_21,BP_22,BP_23,BP_24
Erlang,1.0,0.25,0.0625,0.015625,0.00390625,0.0009765625,10.0,2.5,0.625,0.15625,0.0390625,0.009765625,100.0,25.0,6.25,1.5625,0.390625,0.09765625,1000.0,250.0,62.5,15.625,3.90625,0.9765625
1,0.5226709389467838,0.18550073404280892,0.055408427552420494,0.016579391200728474,0.00900699526284891,0.0008695652173913044,0.904425990028329,0.7182486003727604,0.3822072767608038,0.1383152773251754,0.03475665048333572,0.007896050947245993,0.9905956675435839,0.9619682429006478,0.8617153921526087,0.610866126743533,0.27690623956350585,0.08184879372929352,0.9989530771257931,0.9958674551462952,0.9842030014441663,0.9395892180685236,0.7920011462028724,0.46715031539798735
,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6,BP_7,BP_8,BP_9,BP_10,BP_11,BP_12,BP_13,BP_14,BP_15,BP_16,BP_17,BP_18,BP_19,BP_20,BP_21,BP_22,BP_23,BP_24
Erlang,1.0,0.25,0.0625,0.015625,0.00390625,0.0009765625,10.0,2.5,0.625,0.15625,0.0390625,0.009765625,100.0,25.0,6.25,1.5625,0.390625,0.09765625,1000.0,250.0,62.5,15.625,3.90625,0.9765625
5,0.00280238694487294,0.0,0.0,0.0,0.0,0.0,0.5637897288090702,0.0661305813226845,0.0002966773819847899,0.0,0.0,0.0,0.949592239570061,0.8093463938169053,0.37680362409323404,0.014728349630595763,3.0096346926166205e-05,0.0,0.9949411741588122,0.9801101072489529,0.921299581210771,0.7027507814946763,0.17792832120101593,0.0011432969468791777
,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6,BP_7,BP_8,BP_9,BP_10,BP_11,BP_12,BP_13,BP_14,BP_15,BP_16,BP_17,BP_18,BP_19,BP_20,BP_21,BP_22,BP_23,BP_24
Erlang,1.0,0.25,0.0625,0.015625,0.00390625,0.0009765625,10.0,2.5,0.625,0.15625,0.0390625,0.009765625,100.0,25.0,6.25,1.5625,0.390625,0.09765625,1000.0,250.0,62.5,15.625,3.90625,0.9765625
10,0.0,0.0,0.0,0.0,0.0,0.0,0.21109847806006207,0.00020512820512820512,0.0,0.0,0.0,0.0,0.901014445185272,0.6204634313880403,0.049434709644241855,9.859016070196194e-06,0.0,0.0,0.989875453446784,0.9597618975945942,0.8427287175728798,0.42575406072837685,0.003147558056587075,0.0
